,cap_hit,player_name,team_name,year
1422,"$10,500,000  ",Jonathan Toews,chicago-blackhawks,2017
1423,"$6,875,000  ",Brent Seabrook,chicago-blackhawks,2017
1424,"$6,000,000  ",Brandon Saad,chicago-blackhawks,2017
1425,"$6,000,000  ",Corey Crawford,chicago-blackhawks,2017
1426,"$5,538,462  ",Duncan Keith,chicago-blackhawks,2017
1427,"$5,275,000  ",Marian Hossa,chicago-blackhawks,2017
1428,"$4,550,000  ",Artem Anisimov,chicago-blackhawks,2017
1429,"$3,850,000  ",Connor Murphy,chicago-blackhawks,2017
1430,"$1,200,000  ",Anthony Duclair,chicago-blackhawks,2017
1431,"$1,000,000  ",Lance Bouma,chicago-blackhawks,2017
1432,"$1,000,000  ",Cody Franson,chicago-blackhawks,2017
1433,"$925,000  ",John Hayden,chicago-blackhawks,2017
1434,"$925,000  ",Blake Hillman,chicago-blackhawks,2017
1435,"$925,000  ",David Kampf,chicago-blackhawks,2017
1436,"$925,000  ",Jan Rutta,chicago-blackhawks,2017
1437,"$925,000  ",Nick Schmaltz,chicago-blackhawks,2017
1438,"$925,000  ",Dylan Sikura,chicago-blackhawks,2017
1439,"$872,500  ",Gustav Forsling,chicago-blackhawks,2017
1440,"$833,750  ",Victor Ejdsell,chicago-blackhawks,2017
1441,"$800,000  ",Tomas Jurco,chicago-blackhawks,2017
1442,"$800,000  ",Patrick Sharp,chicago-blackhawks,2017
1443,"$778,333  ",Alexander Debrincat,chicago-blackhawks,2017
1444,"$775,833  ",Matthew Highmore,chicago-blackhawks,2017
1445,"$767,500  ",Collin Delia,chicago-blackhawks,2017
1446,"$750,833  ",Carl Dahlstrom,chicago-blackhawks,2017
1447,"$750,000  ",Anton Forsberg,chicago-blackhawks,2017
1448,"$750,000  ",Tanner Kero,chicago-blackhawks,2017
1449,"$717,500  ",Vincent Hinostroza,chicago-blackhawks,2017
1450,"$700,000  ",Jean-Francois Berube,chicago-blackhawks,2017
1451,"$675,000  ",Andreas Martinsen,chicago-blackhawks,2017
1452,"$650,000  ",Erik Gustafsson,chicago-blackhawks,2017
1453,"$650,000  ",Jordan Oesterle,chicago-blackhawks,2017
1454,"$650,000  ",Michal Rozsival,chicago-blackhawks,2017
1455,"$612,500  ",Chris DiDomenico,chicago-blackhawks,2017
1456,"$612,500  ",Jeff Glass,chicago-blackhawks,2017
1457,"$6,600,000  ",Paul Stastny,colorado-avalanche,2011
1458,"$3,250,000  ",Jan Hejda,colorado-avalanche,2011
1459,"$3,125,000  ",Kyle Quincey,colorado-avalanche,2011
1460,"$3,000,000  ",Milan Hejduk,colorado-avalanche,2011
1461,"$2,833,333  ",Semyon Varlamov,colorado-avalanche,2011
1462,"$2,600,000  ",Erik Johnson,colorado-avalanche,2011
1463,"$2,500,000  ",David Jones,colorado-avalanche,2011
1464,"$2,000,000  ",Peter Mueller,colorado-avalanche,2011
1465,"$1,800,000  ",Ryan O'Byrne,colorado-avalanche,2011
1466,"$1,550,000  ",Matt Hunwick,colorado-avalanche,2011
1467,"$1,450,000  ",Jay McClement,colorado-avalanche,2011
1468,"$1,275,000  ",Ryan Wilson,colorado-avalanche,2011
1469,"$1,250,000  ",Jean-Sebastien Giguere,colorado-avalanche,2011
1470,"$1,250,000  ",Chuck Kobasew,colorado-avalanche,2011
1471,"$1,100,000  ",Shane O'Brien,colorado-avalanche,2011
1472,"$1,033,333  ",Cody McLeod,colorado-avalanche,2011
1473,"$925,000  ",Gabriel Landeskog,colorado-avalanche,2011
1474,"$900,000  ",Matt Duchene,colorado-avalanche,2011
1475,"$900,000  ",Stefan Elliott,colorado-avalanche,2011
1476,"$880,000  ",Ryan O'Reilly,colorado-avalanche,2011
1477,"$850,000  ",Mark Olver,colorado-avalanche,2011
1478,"$850,000  ",Kevin Porter,colorado-avalanche,2011
1479,"$803,250  ",Ryan Stoa,colorado-avalanche,2011
1480,"$715,000  ",Tyson Barrie,colorado-avalanche,2011
1481,"$708,750  ",Kyle Cumiskey,colorado-avalanche,2011
1482,"$700,000  ",Brad Malone,colorado-avalanche,2011
1483,"$700,000  ",T.J. Galiardi,colorado-avalanche,2011
1484,"$650,000  ",Cedrick Desjardins,colorado-avalanche,2011
1485,"$600,000  ",Joakin Lindstrom,colorado-avalanche,2011
1486,"$566,666  ",Joel Chouinard,colorado-avalanche,2011
1487,"$555,000  ",Michael Sgarbossa,colorado-avalanche,2011
1488,"$525,000  ",Patrick Bordeleau,colorado-avalanche,2011
1489,"$525,000  ",Sean Sullivan,colorado-avalanche,2011
1490,"$6,600,000  ",Paul Stastny,colorado-avalanche,2012
1491,"$5,000,000  ",Ryan O'Reilly,colorado-avalanche,2012
1492,"$4,000,000  ",David Jones,colorado-avalanche,2012
1493,"$4,000,000  ",Pierre-Alexandre Parenteau,colorado-avalanche,2012
1494,"$3,750,000  ",Erik Johnson,colorado-avalanche,2012
1495,"$3,500,000  ",Matt Duchene,colorado-avalanche,2012
1496,"$3,250,000  ",Jan Hejda,colorado-avalanche,2012
1497,"$2,833,333  ",Semyon Varlamov,colorado-avalanche,2012
1498,"$2,650,000  ",Steve Downie,colorado-avalanche,2012
1499,"$2,250,000  ",Greg Zanon,colorado-avalanche,2012
1500,"$2,250,000  ",Ryan Wilson,colorado-avalanche,2012
1501,"$2,000,000  ",Milan Hejduk,colorado-avalanche,2012
1502,"$2,000,000  ",Shane O'Brien,colorado-avalanche,2012
1503,"$1,750,000  ",Jamie McGinn,colorado-avalanche,2012
1504,"$1,600,000  ",Matt Hunwick,colorado-avalanche,2012
1505,"$1,250,000  ",Chuck Kobasew,colorado-avalanche,2012
1506,"$1,250,000  ",Jean-Sebastien Giguere,colorado-avalanche,2012
1507,"$1,150,000  ",Cody McLeod,colorado-avalanche,2012
1508,"$1,100,000  ",John Mitchell,colorado-avalanche,2012
1509,"$925,000  ",Gabriel Landeskog,colorado-avalanche,2012
1510,"$900,000  ",Stefan Elliott,colorado-avalanche,2012
1511,"$800,000  ",Tomas Vincour,colorado-avalanche,2012
1512,"$715,000  ",Tyson Barrie,colorado-avalanche,2012
1513,"$683,333  ",Sami Aittokallio,colorado-avalanche,2012
1514,"$600,000  ",Mark Olver,colorado-avalanche,2012
1515,"$575,000  ",Sean Sullivan,colorado-avalanche,2012
1516,"$575,000  ",David Van Der Gulik,colorado-avalanche,2012
1517,"$525,000  ",Patrick Bordeleau,colorado-avalanche,2012
1518,"$6,600,000  ",Paul Stastny,colorado-avalanche,2013
1519,"$5,000,000  ",Ryan O'Reilly,colorado-avalanche,2013
1520,"$4,000,000  ",Pierre-Alexandre Parenteau,colorado-avalanche,2013
1521,"$3,750,000  ",Erik Johnson,colorado-avalanche,2013
1522,"$3,500,000  ",Matt Duchene,colorado-avalanche,2013
1523,"$3,500,000  ",Alex Tanguay,colorado-avalanche,2013
1524,"$3,250,000  ",Jan Hejda,colorado-avalanche,2013
1525,"$2,833,333  ",Semyon Varlamov,colorado-avalanche,2013
1526,"$2,250,000  ",Ryan Wilson,colorado-avalanche,2013
1527,"$2,000,000  ",Cory Sarich,colorado-avalanche,2013
1528,"$1,800,000  ",Maxime Talbot,colorado-avalanche,2013
1529,"$1,750,000  ",Jamie McGinn,colorado-avalanche,2013
1530,"$1,500,000  ",Jean-Sebastien Giguere,colorado-avalanche,2013
1531,"$1,150,000  ",Cody McLeod,colorado-avalanche,2013
1532,"$1,100,000  ",John Mitchell,colorado-avalanche,2013
1533,"$1,000,000  ",Patrick Bordeleau,colorado-avalanche,2013
1534,"$925,000  ",Nathan MacKinnon,colorado-avalanche,2013
1535,"$925,000  ",Gabriel Landeskog,colorado-avalanche,2013
1536,"$900,000  ",Andre Benoit,colorado-avalanche,2013
1537,"$667,333  ",Tyson Barrie,colorado-avalanche,2013
1538,"$600,000  ",Nate Guenin,colorado-avalanche,2013
1539,"$600,000  ",Nick Holden,colorado-avalanche,2013
1540,"$537,500  ",Marc-Andre Cliche,colorado-avalanche,2013
1541,"$373,154  ",Brad Malone,colorado-avalanche,2013
1542,"$290,855  ",Sami Aittokallio,colorado-avalanche,2013
1543,"$174,359  ",Reto Berra,colorado-avalanche,2013
1544,"$114,231  ",Paul Carey,colorado-avalanche,2013
1545,"$8,650  ",Stefan Elliott,colorado-avalanche,2013
1546,"$6,000,000  ",Ryan O'Reilly,colorado-avalanche,2014
1547,"$6,000,000  ",Matt Duchene,colorado-avalanche,2014
1548,"$5,900,000  ",Semyon Varlamov,colorado-avalanche,2014
1549,"$5,571,429  ",Gabriel Landeskog,colorado-avalanche,2014
1550,"$5,333,333  ",Jarome Iginla,colorado-avalanche,2014
1551,"$4,000,000  ",Daniel Briere,colorado-avalanche,2014
1552,"$3,750,000  ",Erik Johnson,colorado-avalanche,2014
1553,"$3,600,000  ",Brad Stuart,colorado-avalanche,2014
1554,"$3,500,000  ",Alex Tanguay,colorado-avalanche,2014
1555,"$3,250,000  ",Jan Hejda,colorado-avalanche,2014
1556,"$2,950,000  ",Jamie McGinn,colorado-avalanche,2014
1557,"$2,600,000  ",Tyson Barrie,colorado-avalanche,2014
1558,"$2,250,000  ",Ryan Wilson,colorado-avalanche,2014
1559,"$1,800,000  ",John Mitchell,colorado-avalanche,2014
1560,"$1,450,000  ",Reto Berra,colorado-avalanche,2014
1561,"$1,150,000  ",Cody McLeod,colorado-avalanche,2014
1562,"$1,137,500  ",Nathan MacKinnon,colorado-avalanche,2014
1563,"$1,000,000  ",Patrick Bordeleau,colorado-avalanche,2014
1564,"$900,000  ",Jesse Winchester,colorado-avalanche,2014
1565,"$800,000  ",Nate Guenin,colorado-avalanche,2014
1566,"$750,000  ",Zach Redmond,colorado-avalanche,2014
1567,"$700,000  ",Marc-Andre Cliche,colorado-avalanche,2014
1568,"$600,000  ",Nick Holden,colorado-avalanche,2014
1569,"$500,537  ",Dennis Everberg,colorado-avalanche,2014
1570,"$132,258  ",Jordan Caron,colorado-avalanche,2014
1571,"$6,000,000  ",Matt Duchene,colorado-avalanche,2015
1572,"$5,900,000  ",Semyon Varlamov,colorado-avalanche,2015
1573,"$5,571,429  ",Gabriel Landeskog,colorado-avalanche,2015
1574,"$5,333,333  ",Jarome Iginla,colorado-avalanche,2015
1575,"$4,750,000  ",Carl Soderberg,colorado-avalanche,2015
1576,"$4,500,000  ",Francois Beauchemin,colorado-avalanche,2015
1577,"$3,750,000  ",Erik Johnson,colorado-avalanche,2015
1578,"$3,750,000  ",Mikkel Boedker,colorado-avalanche,2015
1579,"$3,600,000  ",Brad Stuart,colorado-avalanche,2015
1580,"$2,600,000  ",Tyson Barrie,colorado-avalanche,2015
1581,"$2,400,000  ",Blake Comeau,colorado-avalanche,2015
1582,"$2,300,000  ",Shawn Matthias,colorado-avalanche,2015
1583,"$1,800,000  ",John Mitchell,colorado-avalanche,2015
1584,"$1,650,000  ",Nick Holden,colorado-avalanche,2015
1585,"$1,575,000  ",Eric Gelinas,colorado-avalanche,2015
1586,"$1,450,000  ",Reto Berra,colorado-avalanche,2015
1587,"$1,333,333  ",Cody McLeod,colorado-avalanche,2015
1588,"$1,000,000  ",Patrick Bordeleau,colorado-avalanche,2015
1589,"$925,000  ",Nathan MacKinnon,colorado-avalanche,2015
1590,"$925,000  ",Mikko Rantanen,colorado-avalanche,2015
1591,"$900,000  ",Jesse Winchester,colorado-avalanche,2015
1592,"$894,167  ",Nikita Zadorov,colorado-avalanche,2015
1593,"$850,500  ",Brandon Gormley,colorado-avalanche,2015
1594,"$850,500  ",Calvin Pickard,colorado-avalanche,2015
1595,"$843,333  ",Chris Bigras,colorado-avalanche,2015
1596,"$750,000  ",Zach Redmond,colorado-avalanche,2015
1597,"$742,500  ",Andreas Martinsen,colorado-avalanche,2015
1598,"$675,000  ",Mikhail Grigorenko,colorado-avalanche,2015
1599,"$675,000  ",Jack Skille,colorado-avalanche,2015
1600,"$650,000  ",Ben Street,colorado-avalanche,2015
1601,"$650,000  ",Andrew Bodnarchuk,colorado-avalanche,2015
1602,"$622,500  ",Borna Rendulic,colorado-avalanche,2015
1603,"$612,500  ",Dennis Everberg,colorado-avalanche,2015
1604,"$600,000  ",Andrew Agozzino,colorado-avalanche,2015
1605,"$572,500  ",Roman Will,colorado-avalanche,2015
1606,"$6,300,000  ",Nathan MacKinnon,colorado-avalanche,2016
1607,"$6,000,000  ",Matt Duchene,colorado-avalanche,2016
1608,"$6,000,000  ",Erik Johnson,colorado-avalanche,2016
1609,"$5,900,000  ",Semyon Varlamov,colorado-avalanche,2016
1610,"$5,571,429  ",Gabriel Landeskog,colorado-avalanche,2016
1611,"$5,500,000  ",Tyson Barrie,colorado-avalanche,2016
1612,"$4,750,000  ",Carl Soderberg,colorado-avalanche,2016
1613,"$4,500,000  ",Francois Beauchemin,colorado-avalanche,2016
1614,"$2,500,000  ",Joe Colborne,colorado-avalanche,2016
1615,"$2,400,000  ",Blake Comeau,colorado-avalanche,2016
1616,"$2,000,000  ",Fedor Tyutin,colorado-avalanche,2016
1617,"$1,800,000  ",John Mitchell,colorado-avalanche,2016
1618,"$1,575,000  ",Eric Gelinas,colorado-avalanche,2016
1619,"$1,300,000  ",Mikhail Grigorenko,colorado-avalanche,2016
1620,"$1,000,000  ",Calvin Pickard,colorado-avalanche,2016
1621,"$925,000  ",J.T Compher,colorado-avalanche,2016
1622,"$925,000  ",Rocco Grimaldi,colorado-avalanche,2016
1623,"$925,000  ",Tyson Jost,colorado-avalanche,2016
1624,"$894,167  ",Mikko Rantanen,colorado-avalanche,2016
1625,"$894,167  ",Nikita Zadorov,colorado-avalanche,2016
1626,"$874,125  ",Duncan Siemens,colorado-avalanche,2016
1627,"$800,000  ",Gabriel Bourque,colorado-avalanche,2016
1628,"$800,000  ",Patrick Wiercioch,colorado-avalanche,2016
1629,"$750,000  ",Mark Barberio,colorado-avalanche,2016
1630,"$750,000  ",Cody Goloubef,colorado-avalanche,2016
1631,"$741,666  ",A.J. Greer,colorado-avalanche,2016
1632,"$735,000  ",Matt Nieto,colorado-avalanche,2016
1633,"$728,333  ",Spencer Martin,colorado-avalanche,2016
1634,"$717,500  ",Anton Lindholm,colorado-avalanche,2016
1635,"$675,000  ",Jeremy Smith,colorado-avalanche,2016
1636,"$650,000  ",Rene Bourque,colorado-avalanche,2016
1637,"$600,000  ",Jim O'Brien,colorado-avalanche,2016
1638,"$586,667  ",Samuel Henley,colorado-avalanche,2016
1639,"$335,843  ",Sven Andrighetto,colorado-avalanche,2016
1640,"$6,300,000  ",Nathan MacKinnon,colorado-avalanche,2017
1641,"$6,000,000  ",Erik Johnson,colorado-avalanche,2017
1642,"$5,900,000  ",Semyon Varlamov,colorado-avalanche,2017
1643,"$5,571,429  ",Gabriel Landeskog,colorado-avalanche,2017
1644,"$5,500,000  ",Tyson Barrie,colorado-avalanche,2017
1645,"$4,750,000  ",Carl Soderberg,colorado-avalanche,2017
1646,"$3,937,500  ",Colin Wilson,colorado-avalanche,2017
1647,"$2,750,000  ",Jonathan Bernier,colorado-avalanche,2017
1648,"$2,500,000  ",Joe Colborne,colorado-avalanche,2017
1649,"$2,400,000  ",Blake Comeau,colorado-avalanche,2017
1650,"$2,150,000  ",Nikita Zadorov,colorado-avalanche,2017
1651,"$1,400,000  ",Sven Andrighetto,colorado-avalanche,2017
1652,"$1,350,000  ",Andrew Hammond,colorado-avalanche,2017
1653,"$1,000,000  ",Matt Nieto,colorado-avalanche,2017
1654,"$945,000  ",Patrik Nemeth,colorado-avalanche,2017
1655,"$925,000  ",J.T Compher,colorado-avalanche,2017
1656,"$925,000  ",Alexander Kerfoot,colorado-avalanche,2017
1657,"$925,000  ",Andrei Mironov,colorado-avalanche,2017
1658,"$925,000  ",Dominic Toninato,colorado-avalanche,2017
1659,"$894,167  ",Mikko Rantanen,colorado-avalanche,2017
1660,"$885,833  ",Tyson Jost,colorado-avalanche,2017
1661,"$875,000  ",Nail Yakupov,colorado-avalanche,2017
1662,"$833,333  ",Vladislav Kamenev,colorado-avalanche,2017
1663,"$750,000  ",Gabriel Bourque,colorado-avalanche,2017
1664,"$750,000  ",Rocco Grimaldi,colorado-avalanche,2017
1665,"$750,000  ",Duncan Siemens,colorado-avalanche,2017
1666,"$750,000  ",Mark Barberio,colorado-avalanche,2017
1667,"$741,666  ",A.J. Greer,colorado-avalanche,2017
1668,"$728,333  ",Samuel Girard,colorado-avalanche,2017
1669,"$728,333  ",Spencer Martin,colorado-avalanche,2017
1670,"$717,500  ",Anton Lindholm,colorado-avalanche,2017
1671,"$675,000  ",David Warsofsky,colorado-avalanche,2017
1672,"$650,000  ",Andrew Agozzino,colorado-avalanche,2017
1673,"$650,000  ",Mark Alt,colorado-avalanche,2017
1674,"$650,000  ",Joe Cannata,colorado-avalanche,2017
1675,"$7,800,000  ",Rick Nash,columbus-blue-jackets,2011
1676,"$5,500,000  ",James Wisniewski,columbus-blue-jackets,2011
1677,"$4,750,000  ",Kristian Huselius,columbus-blue-jackets,2011
1678,"$3,750,000  ",R.J. Umberger,columbus-blue-jackets,2011
1679,"$3,750,000  ",Antoine Vermette,columbus-blue-jackets,2011
1680,"$3,200,000  ",Derick Brassard,columbus-blue-jackets,2011
1681,"$3,000,000  ",Marc Methot,columbus-blue-jackets,2011
1682,"$2,900,000  ",Steve Mason,columbus-blue-jackets,2011
1683,"$2,843,750  ",Fedor Tyutin,columbus-blue-jackets,2011
1684,"$2,500,000  ",Vaclav Prospal,columbus-blue-jackets,2011
1685,"$1,250,000  ",Grant Clitsome,columbus-blue-jackets,2011
1686,"$950,000  ",Allen York,columbus-blue-jackets,2011
1687,"$810,000  ",John Moore,columbus-blue-jackets,2011
1688,"$792,500  ",Dalton Smith,columbus-blue-jackets,2011
1689,"$775,000  ",Cameron Atkinson,columbus-blue-jackets,2011
1690,"$725,000  ",Jared Boll,columbus-blue-jackets,2011
1691,"$712,500  ",Matt Calvert,columbus-blue-jackets,2011
1692,"$700,000  ",Brett Lebda,columbus-blue-jackets,2011
1693,"$600,000  ",Derek MacKenzie,columbus-blue-jackets,2011
1694,"$600,000  ",Nikita Nikitin,columbus-blue-jackets,2011
1695,"$562,500  ",Derek Dorsett,columbus-blue-jackets,2011
1696,"$550,000  ",Dane Byers,columbus-blue-jackets,2011
1697,"$550,000  ",Nicholas Drazenovic,columbus-blue-jackets,2011
1698,"$550,000  ",Aaron Johnson,columbus-blue-jackets,2011
1699,"$548,333  ",Patrick Killeen,columbus-blue-jackets,2011
1700,"$7,500,000  ",Marian Gaborik,columbus-blue-jackets,2012
1701,"$5,500,000  ",James Wisniewski,columbus-blue-jackets,2012
1702,"$4,600,000  ",R.J. Umberger,columbus-blue-jackets,2012
1703,"$4,500,000  ",Fedor Tyutin,columbus-blue-jackets,2012
1704,"$4,357,143  ",Jack Johnson,columbus-blue-jackets,2012
1705,"$4,200,000  ",Brandon Dubinsky,columbus-blue-jackets,2012
1706,"$3,083,333  ",Nick Foligno,columbus-blue-jackets,2012
1707,"$2,500,000  ",Vaclav Prospal,columbus-blue-jackets,2012
1708,"$2,250,000  ",Adrian Aucoin,columbus-blue-jackets,2012
1709,"$2,150,000  ",Nikita Nikitin,columbus-blue-jackets,2012
1710,"$1,875,000  ",Artem Anisimov,columbus-blue-jackets,2012
1711,"$1,250,000  ",Blake Comeau,columbus-blue-jackets,2012
1712,"$1,050,000  ",Jared Boll,columbus-blue-jackets,2012
